Time,Amplitude,HeartBeats,HeartRate
8.049,-0.8456431,0.0,122.3554603075952
8.05,-1.8348283,0.0,122.35475285480335
8.051,-1.7831898,0.0,122.35404566212003
8.052,-1.6852006,0.0,122.35333872674731
8.053,-2.5357378,0.0,122.35263204588394
8.054,-3.3300593,0.0,122.35192561672521
8.055,-3.0639324,0.0,122.35121943646311
8.056,-3.7334955,0.0,122.35051350228615
8.057,-4.3354244,0.0,122.34980781137966
8.058,-4.8668714,0.0,122.3491023609254
8.059,-5.3255005,0.0,122.34839714810195
8.06,-5.7094116,0.0,122.34769217008453
8.061,-6.0172663,0.0,122.34698742404505
8.062,-6.2482157,0.0,122.34628290715199
8.063,-5.4019094,0.0,122.34557861657072
8.064,-5.478474,0.0,122.3448745494632
8.065,-5.478502,0.0,122.34417070298818
8.066,-5.403023,0.0,122.3434670743011
8.067,-6.2535834,0.0,122.34276366055407
8.068,-6.0321555,0.0,122.34206045889613
8.069,-5.7410083,0.0,122.34135746647291
8.07,-5.382884,0.0,122.34065468042692
8.071,-5.9608445,0.0,122.33995209789742
8.072,-5.4783154,0.0,122.33924971602048
8.073,-4.938915,0.0,122.33854753192885
8.074,-4.3467,0.0,122.33784554275229
8.075,-3.7058234,0.0,122.33714374561721
8.076,-4.0207047,0.0,122.33644213764698
8.077,-3.295921,0.0,122.33574071596172
8.078,-3.5361843,0.0,122.33503947767849
8.079,-2.7463353,0.0,122.3343384199111
8.08,-1.9313242,0.0,122.33363753977041
8.081,-2.09609,0.0,122.33293683436384
8.082,-1.245602,0.0,122.33223630079608
8.083,-1.3848084,0.0,122.33153593616854
8.084,-0.5187029,0.0,122.33083573757953
8.085,-0.6520689,0.0,122.33013570212428
8.086,0.21024911,0.0,122.32943582689504
8.087,1.0637147,0.0,122.32873610898093
8.088,1.9037379,0.0,122.32803654546805
8.089,2.7260523,0.0,122.32733713343944
8.09,2.526446,0.0,122.32663786997516
8.091,3.3010397,0.0,122.32593875215224
8.092,3.0460484,0.0,122.32523977704469
8.093,2.758044,0.0,122.32454094172351
8.094,2.4337404,0.0,122.32384224325673
8.095,3.0701606,0.0,122.32314367870953
8.096,2.6645906,0.0,122.3224452451439
8.097,3.2145565,0.0,122.32174693961903
8.098,2.7179453,0.0,122.32104875919113
8.099,3.1727784,0.0,122.3203507009135
8.1,3.5774984,0.0,122.31965276183642
8.101,3.9307702,0.0,122.31895493900747
8.102,4.2314987,0.0,122.3182572294711
8.103,4.4789515,0.0,122.31755963026897
8.104,4.6725707,0.0,122.31686213843999
8.105,4.812145,0.0,122.3161647510199
8.106,3.8976562,0.0,122.31537848456047
8.107,3.9293416,0.0,122.31468174093523
8.108,3.9077234,0.0,122.31398509068336
8.109,2.8334846,0.0,122.31328853083913
8.11,2.7075624,0.0,122.31259205843398
8.111,2.5310447,0.0,122.3118956704965
8.112,2.3053095,0.0,122.31119936405237
8.113,2.0317965,0.0,122.31050313612452
8.114,1.712182,0.0,122.30980698373305
8.115,0.34827548,0.0,122.30911090389523
8.116,-0.05798695,0.0,122.30841489362555
8.117,-0.5045761,0.0,122.30771894993575
8.118,-0.98927915,0.0,122.30702306983477
8.119,-0.50983,0.0,122.3063272503287
8.12,-1.0639338,0.0,122.30563148842107
8.121,-0.6491114,0.0,122.3049357811125
8.122,-1.2629232,0.0,122.304240125401
8.123,-0.9028463,0.0,122.3035445182818
8.124,-0.5662769,0.0,122.30284895674741
8.125,-0.25069678,0.0,122.30215343778775
8.126,0.04651536,0.0,122.30145795838988
8.127,-0.67205375,0.0,122.30076251553835
8.128,-0.4038192,0.0,122.30006710621493
8.129,-0.14616969,0.0,122.29937172739882
8.13,0.10343175,0.0,122.29867637606654
8.131,0.34748966,0.0,122.297981049192
8.132,0.5885072,0.0,122.2972857437465
8.133,0.8289537,0.0,122.29659045669864
8.134,0.07118389,0.0,122.29589518501454
8.135,0.31760928,0.0,122.29519992565774
8.136,0.5704302,0.0,122.29450467558911
8.137,-0.16806644,0.0,122.29380943176695
8.138,0.10424779,0.0,122.29311419114711
8.139,0.38945395,0.0,122.2924189506829
8.14,-0.31043807,0.0,122.29172370732496
8.141,-0.9934797,0.0,122.29102845802151
8.142,-0.657851,0.0,122.29033319971835
8.143,-0.30176985,0.0,122.28963792935856
8.144,-0.92355675,0.0,122.28894264388289
8.145,-1.5216453,0.0,122.28824734022962
8.146,-2.094527,0.0,122.28755201533448
8.147,-2.640801,0.0,122.28685666613089
8.148,-2.159149,0.0,122.28616128954964
8.149,-2.6483977,0.0,122.28546588251919
8.15,-2.107456,0.0,122.2847704419656
8.151,-2.5352933,0.0,122.28407496481253
8.152,-2.9310503,0.0,122.28337944798115
8.153,-3.293915,0.0,122.2826838883904
8.154,-3.623283,0.0,122.28198828295666
8.155,-2.918546,0.0,122.2812926285941
8.156,-4.1793127,0.0,122.28059692221444
8.157,-4.4052553,0.0,122.27990116072712
8.158,-4.596199,0.0,122.27920534103922
8.159,-4.752074,0.0,122.2785094600555
8.16,-4.8729477,0.0,122.27781351467847
8.161,-3.958989,0.0,122.2771175018083
8.162,-3.0105572,0.0,122.27642141834282
8.163,-3.0280218,0.0,122.27572526117768
8.164,-3.012055,0.0,122.27502902720622
8.165,-1.9633135,0.0,122.27433271331962
8.166,-1.8826641,0.0,122.27363631640662
8.167,-0.77104616,0.0,122.27293983335396
8.168,-1.6296291,0.0,122.27224326104601
8.169,-0.4595591,0.0,122.27154659636503
8.17,-0.26222998,0.0,122.27084983619105
8.171,0.9609056,0.0,122.27015297740186
8.172,1.2082088,0.0,122.26945601687316
8.173,1.4780589,0.0,122.26875895147853
8.174,1.7685753,0.0,122.26806177808928
8.175,2.0779026,0.0,122.26736449357462
8.176,3.4039953,0.0,122.26666709480172
8.177,2.7447839,0.0,122.26596957863556
8.178,3.098116,0.0,122.26527194193905
8.179,4.461759,0.0,122.26457418157294
8.18,3.8334386,0.0,122.26387629439604
8.181,4.210821,0.0,122.26317827726498
8.182,5.591517,0.0,122.26248012703438
8.183,5.9732056,0.0,122.26178184055681
8.184,6.3534403,0.0,122.26108341468273
8.185,5.7298265,0.0,122.26038484626079
8.186,6.1000814,0.0,122.25968613213736
8.187,5.461818,0.0,122.25898726915707
8.188,4.8127537,0.0,122.25828825416232
8.189,3.150725,0.0,122.25758908399374
8.19,2.4735417,0.0,122.25688975548992
8.191,1.7791861,0.0,122.25619026548746
8.192,1.0657423,0.0,122.25549061082107
8.193,0.33139595,0.0,122.25479078832352
8.194,-0.4255241,0.0,122.25409079482563
8.195,-1.2065023,0.0,122.2533906271564
8.196,-1.0129119,0.0,122.25269028214291
8.197,-0.8459052,0.0,122.25198975661029
8.198,0.2935183,0.0,122.25128904738177
8.199,0.4045859,0.0,122.25058815127893
8.2,1.4867086,0.0,122.24988706512133
8.201,2.5396004,0.0,122.24918578572678
8.202,2.5630338,0.0,122.2484843099111
8.203,2.5572019,0.0,122.24778263448859
8.204,3.522395,0.0,122.24708075627144
8.205,3.4591832,0.0,122.24637867207029
8.206,3.3684194,0.0,122.24567637869393
8.207,2.2511232,0.0,122.24497387294932
8.208,3.1085472,0.0,122.24427115164177
8.209,1.9422354,0.0,122.24356821157474
8.21,1.7538937,0.0,122.24286504955008
8.211,0.545466,0.0,122.24216166236785
8.212,0.3191114,0.0,122.24145804682638
8.213,-0.92285746,0.0,122.24075419972243
8.214,-1.1778973,0.0,122.24005011785096
8.215,-2.4433532,0.0,122.23934579800529
8.216,-3.7164102,0.0,122.23864123697712
8.217,-3.99411,0.0,122.23793643155646
8.218,-4.2734227,0.0,122.23723137853169
8.219,-4.551202,0.0,122.23652607468962
8.22,-4.824264,0.0,122.23582051681538
8.221,-6.0893884,0.0,122.23511470169258
8.222,-6.343345,0.0,122.23440862610315
8.223,-6.582911,0.0,122.23370228682752
8.224,-6.8049073,0.0,122.23299568064456
8.225,-8.00623,0.0,122.23228880433153
8.226,-7.1838655,0.0,122.23158165466424
8.227,-6.3348956,0.0,122.23087422841681
8.228,-5.456652,0.0,122.23016652236213
8.229,-4.546491,0.0,122.22945853327121
8.23,-4.602131,0.0,122.22875025791394
8.231,-3.6213868,0.0,122.22804169305851
8.232,-3.6024268,0.0,122.22733283547173
8.233,-2.5435927,0.0,122.22662368191887
8.234,-2.4436467,0.0,122.22591422916386
8.235,-2.3015332,0.0,122.22520447396911
8.236,-2.1166394,0.0,122.22449441309574
8.237,-1.888621,0.0,122.22378404330325
8.238,-1.6175898,0.0,122.22307336135002
8.239,-1.3038876,0.0,122.22236236399284
8.24,-0.9483747,0.0,122.22165104798718
8.241,0.44776967,0.0,122.22093941008721
8.242,-0.1170496,0.0,122.22022744704567
8.243,0.35525492,0.0,122.21951515561402
8.244,0.86227214,0.0,122.2188025325424
8.245,1.4013329,0.0,122.21808957457964
8.246,0.9692837,0.0,122.21737627847324
8.247,1.562739,0.0,122.21666264096942
8.248,2.1778345,0.0,122.21594865881318
8.249,1.8105153,0.0,122.21523432874818
8.25,1.4563564,0.0,122.21451964751697
8.251,1.1107142,0.0,122.21380461186067
8.252,1.7686145,0.0,122.21308921851924
8.253,2.4249578,0.0,122.21237346423159
8.254,3.0743945,0.0,122.21165734573516
8.255,2.7114868,0.0,122.21094085976651
8.256,3.3306541,0.0,122.21022400306067
8.257,2.9262664,0.0,122.20950677235184
8.258,3.4926229,0.0,122.20878916437283
8.259,3.0241268,0.0,122.20807117585548
8.26,3.5151126,0.0,122.20735280353036
8.261,2.9601681,0.0,122.206634044127
8.262,2.3538678,0.0,122.20591489437392
8.263,1.6911509,0.0,122.20519535099831
8.264,1.966995,0.0,122.20447541072649
8.265,2.1768827,0.0,122.20375507028368
8.266,2.3164263,0.0,122.20303432639393
8.267,3.381726,0.0,122.20231317578039
8.268,3.3692017,0.0,122.2015916151651
8.269,3.2758257,0.0,122.20086964126912
8.27,4.0989714,0.0,122.2001472508125
8.271,3.8365335,0.0,122.19942444051429
8.272,4.486999,0.0,122.19870120709258
8.273,5.0493875,0.0,122.19797754726441
8.274,4.523335,0.0,122.197253457746
8.275,4.909111,0.0,122.19652893525256
8.276,6.2075806,0.0,122.19580397649833
8.277,6.4203415,0.0,122.19507857819666
8.278,7.5495343,0.0,122.19435273706003
8.279,7.598029,0.0,122.1936264498
8.28,9.569354,0.0,122.19289971312728
8.281,9.467687,0.0,122.19217252375162
8.282,9.297828,0.0,122.19144487838204
8.283,9.065238,0.0,122.19071677372665
8.284,8.775935,0.0,122.1899882064927
8.285,7.4365697,0.0,122.18925917338663
8.286,6.054234,0.0,122.18852967111414
8.287,5.6367292,0.0,122.18779969638013
8.288,4.1921163,0.0,122.18706924588864
8.289,2.7290652,0.0,122.18633831634295
8.29,1.2564706,0.0,122.18560690444569
8.291,-1.2163376,0.0,122.1848750068986
8.292,-2.6797616,0.0,122.18414262040285
8.293,-4.124045,0.0,122.18340974165875
8.294,-6.5392675,0.0,122.18267636736594
8.295,-7.9153647,0.0,122.18194249422342
8.296,-10.24233,0.0,122.18120811892943
8.297,-11.51014,0.0,122.18047323818163
8.298,-12.708941,0.0,122.17973784867698
8.299,-13.829002,0.0,122.17900194711171
8.3,-14.860929,0.0,122.17826553018159
8.301,-15.795602,0.0,122.1775285945816
8.302,-15.624378,0.0,122.17679113700628
8.303,-16.338959,0.0,122.17605315414946
8.304,-15.931657,0.0,122.17531464270436
8.305,-15.395418,0.0,122.17457559936373
8.306,-15.723843,0.0,122.17383602081972
8.307,-14.911168,0.0,122.17309590376401
8.308,-14.9525,0.0,122.17235524488756
8.309,-14.843766,0.0,122.17161404088094
8.31,-14.581756,0.0,122.17087228843427
8.311,-14.164162,0.0,122.1701299842371
8.312,-13.589673,0.0,122.16938712497846
8.313,-12.857925,0.0,122.16864370734697
8.314,-10.969631,0.0,122.16789972803082
8.315,-9.926425,0.0,122.16715518371765
8.316,-7.731149,0.0,122.16641007109483
8.317,-7.387476,0.0,122.16566438684917
8.318,-6.900375,0.0,122.1649181276671
8.319,-5.275628,0.0,122.16417129023475
8.32,-3.520211,0.0,122.16342387123773
8.321,-1.6419535,0.0,122.1626758673614
8.322,-0.6498024,0.0,122.1619272752907
8.323,0.44653842,0.0,122.16117809171024
8.324,2.6362557,0.0,122.16042831330435
8.325,3.9079447,0.0,122.15967793675694
8.326,6.2492266,0.0,122.15892695875175
8.327,7.6471224,0.0,122.15817537597208
8.328,9.08797,0.0,122.15742318510108
8.329,9.557521,0.0,122.15667038282155
8.33,11.041084,0.0,122.1559169658161
8.331,11.523542,0.0,122.15516293076698
8.332,12.989444,0.0,122.1544082743564
8.333,13.423139,0.0,122.15365299326619
8.334,14.808861,0.0,122.15289708417806
8.335,16.130802,0.0,122.15214054377353
8.336,16.37325,0.0,122.15138336873385
8.337,18.520632,0.0,122.15062555574023
8.338,19.557669,0.0,122.1498671014737
8.339,21.469515,0.0,122.14910800261502
8.34,22.241758,0.0,122.14834825584505
8.341,22.860573,0.0,122.14758785784434
8.342,23.312803,0.0,122.14682680529344
8.343,24.586113,0.0,122.1460650948728
8.344,24.668978,0.0,122.14530272326273
8.345,25.550877,0.0,122.14453968714359
8.346,25.22232,0.0,122.1437759831956
8.347,24.67498,0.0,122.1430116080989
8.348,23.901554,0.0,122.14224655853377
8.349,21.8962,0.0,122.14148083118037
8.35,20.654215,0.0,122.14071442271886
8.351,20.172407,0.0,122.13994732982943
8.352,18.448845,0.0,122.13917954919226
8.353,17.483143,0.0,122.13841107748765
8.354,15.276331,0.0,122.13764191139589
8.355,13.830945,0.0,122.13687204759736
8.356,12.150958,0.0,122.13610148277253
8.357,10.241879,0.0,122.1353302136019
8.358,7.1106634,0.0,122.13455823676611
8.359,4.7657413,0.0,122.13378554894598
8.36,2.2169545,0.0,122.13301214682234
8.361,-1.5244561,0.0,122.13223802707624
8.362,-3.4459405,0.0,122.13146318638887
8.363,-6.5336466,0.0,122.1306876214416
8.364,-9.772541,0.0,122.12991132891591
8.365,-13.146388,0.0,122.12913430549362
8.366,-16.638012,0.0,122.12835654785658
8.367,-20.229095,0.0,122.12757805268703
8.368,-23.900639,0.0,122.12679881666723
8.369,-28.63274,0.0,122.12601883647989
8.37,-32.40491,0.0,122.1252381088079
8.371,-36.19609,0.0,122.12445663033441
8.372,-39.98485,0.0,122.12367439774285
8.373,-43.74932,0.0,122.12289140771699
8.374,-48.467636,0.0,122.12210765694083
8.375,-53.117744,0.0,122.12132314209875
8.376,-57.677773,0.0,122.1205378598755
8.377,-62.125965,0.0,122.11975180695607
8.378,-65.44097,0.0,122.11896498002591
8.379,-68.60195,0.0,122.11817737577076
8.38,-72.58851,0.0,122.11738899087689
8.381,-76.38111,0.0,122.11659982203076
8.382,-78.96109,0.0,122.11580986591942
8.383,-79.3106,0.0,122.11501911923028
8.384,-80.41297,0.0,122.11422757865114
8.385,-80.252655,0.0,122.11343524087037
8.386,-78.81542,0.0,122.11264210257664
8.387,-78.08843,0.0,122.11184816045927
8.388,-74.06022,0.0,122.11105341120796
8.389,-67.720924,0.0,122.11025785151291
8.39,-58.062267,0.0,122.10946147806494
8.391,-43.07766,0.0,122.10866428755524
8.392,-24.762064,0.0,122.10786627667571
8.393,-3.112483,0.0,122.10706744211869
8.394,21.872631,0.0,122.10626778057707
8.395,47.192802,0.0,122.10546728874444
8.396,74.8458,0.0,122.10466596331487
8.397,102.82768,0.0,122.10386380098312
8.398,130.13261,0.0,122.10306079844446
8.399,154.7531,0.0,122.10225695239492
8.4,177.6798,0.0,122.10145225953111
8.401,199.90182,0.0,122.1006467165503
8.402,218.40654,0.0,122.09984032015042
8.403,237.17984,0.0,122.0990330670301
8.404,252.20615,0.0,122.09822495388869
8.405,261.4684,1.0,122.09750540392406
8.406,260.94836,0.0,122.09669600900358
8.407,249.62637,0.0,122.0958857463199
8.408,224.48206,0.0,122.09507461258518
8.409,187.49352,0.0,122.0942626045124
8.41,140.63846,0.0,122.0934497188153
8.411,87.89363,0.0,122.09263595220845
8.412,33.235302,0.0,122.09182130140734
8.413,-20.360888,0.0,122.09100576312824
8.414,-72.91956,0.0,122.09018933408832
8.415,-120.46547,0.0,122.08937201100562
8.416,-162.02353,0.0,122.08855379059915
8.417,-194.61853,0.0,122.08773466958871
8.418,-218.27512,0.0,122.08691464469513
8.419,-232.01746,0.0,122.08609371264002
8.42,-237.86926,0.0,122.0852718701462
8.421,-234.85374,0.0,122.08444911393717
8.422,-224.99318,0.0,122.0836254407376
8.423,-209.30904,0.0,122.08280084727313
8.424,-190.82208,0.0,122.08197533027032
8.425,-169.5515,0.0,122.08114888645676
8.426,-146.51552,0.0,122.08032151256114
8.427,-121.731125,0.0,122.07949320531313
8.428,-98.21387,0.0,122.07866396144345
8.429,-76.97773,0.0,122.07783377768392
8.43,-56.035343,0.0,122.0770026507675
8.431,-38.397552,0.0,122.07617057742812
8.432,-22.073746,0.0,122.07533755440086
8.433,-6.0714827,0.0,122.07450357842194
8.434,7.6034255,0.0,122.07366864622878
8.435,19.94671,0.0,122.0728327545598
8.436,28.956036,0.0,122.07199590015469
8.437,37.630722,0.0,122.07115807975435
8.438,44.971905,0.0,122.0703192901007
8.439,49.982365,0.0,122.069479527937
8.44,54.66653,0.0,122.06863879000772
8.441,57.03058,0.0,122.06779707305854
8.442,59.0822,0.0,122.06695437383628
8.443,59.83067,0.0,122.06611068908917
8.444,61.286686,0.0,122.06526601556664
8.445,60.462296,0.0,122.06442035001933
8.446,59.370945,0.0,122.0635736891993
8.447,58.027233,0.0,122.06272602985983
8.448,57.446815,0.0,122.06187736875559
8.449,54.64648,0.0,122.06102770264246
8.45,52.64383,0.0,122.0601770282778
8.451,49.457237,0.0,122.0593253424203
8.452,47.105816,0.0,122.05847264182997
8.453,45.609215,0.0,122.05761892326815
8.454,42.987434,0.0,122.0567641834978
8.455,41.260895,0.0,122.05590841928306
8.456,37.450096,0.0,122.05505162738967
8.457,34.575718,0.0,122.05419380458464
8.458,30.658297,0.0,122.05333494763661
8.459,27.718191,0.0,122.05247505331553
8.46,24.775564,0.0,122.05161411839292
8.461,21.850004,0.0,122.05075213964177
8.462,17.96075,0.0,122.0498891138366
8.463,16.126339,0.0,122.04902503775338
8.464,12.364607,0.0,122.04815990816968
8.465,9.692544,0.0,122.04729372186458
8.466,6.126311,0.0,122.04642647561872
8.467,2.6810467,0.0,122.04555816621433
8.468,0.37082276,0.0,122.0446887904352
8.469,-1.7913271,0.0,122.04381834506674
8.47,-3.7936769,0.0,122.04294682689596
8.471,-6.6255665,0.0,122.04207423271153
8.472,-8.277714,0.0,122.04120055930363
8.473,-9.7420635,0.0,122.04032580346433
8.474,-11.0119095,0.0,122.03944996198709
8.475,-13.081902,0.0,122.03857303166721
8.476,-14.947933,0.0,122.0376950093017
8.477,-17.6073,0.0,122.03681589168916
8.478,-19.05867,0.0,122.03593567563006
8.479,-20.301893,0.0,122.03505435792636
8.48,-21.33814,0.0,122.03417193538203
8.481,-22.169888,0.0,122.03328840480265
8.482,-23.80073,0.0,122.03240376299564
8.483,-24.235428,0.0,122.03151800677007
8.484,-24.47986,0.0,122.030631132937
8.485,-24.540894,0.0,122.02974313830913
8.486,-24.426405,0.0,122.02885401970109
8.487,-23.145117,0.0,122.02796377392926
8.488,-22.706606,0.0,122.02707239781202
8.489,-22.12116,0.0,122.02617988816942
8.49,-22.399662,0.0,122.02528624182352
8.491,-22.553686,0.0,122.02439145559825
8.492,-22.595154,0.0,122.02349552631941
8.493,-20.536463,0.0,122.0225984508147
8.494,-19.390217,0.0,122.02170022591378
8.495,-18.169348,0.0,122.02080084844826
8.496,-16.886742,0.0,122.01990031525172
8.497,-15.555437,0.0,122.01899862315966
8.498,-13.188363,0.0,122.01809576900958
8.499,-10.798304,0.0,122.01719174964101
8.5,-8.397819,0.0,122.01628656189546
8.501,-5.9991255,0.0,122.01538020261641
8.502,-4.614093,0.0,122.0144726686495
8.503,-2.254147,0.0,122.01356395684235
8.504,-0.9301451,0.0,122.01265406404457
8.505,1.3475835,0.0,122.01174298710794
8.506,3.5694094,0.0,122.01083072288633
8.507,5.726357,0.0,122.00991726823563
8.508,5.810158,0.0,122.00900262001396
8.509,7.813395,0.0,122.00808677508148
8.51,7.7293644,0.0,122.00716973030052
8.511,8.552288,0.0,122.00625148253555
8.512,10.277169,0.0,122.00533202865324
8.513,9.899922,0.0,122.00441136552236
8.514,10.417314,0.0,122.00348949001406
8.515,10.8269825,0.0,122.00256639900144
8.516,11.127463,0.0,122.00164208936003
8.517,11.318115,0.0,122.00071655796746
8.518,11.399171,0.0,121.9997898017037
8.519,12.3716955,0.0,121.99886181745096
8.52,13.237489,0.0,121.99793260209363
8.521,13.999179,0.0,121.99700215251856
8.522,14.660107,0.0,121.99607046561475
8.523,15.224268,0.0,121.99513753827353
8.524,16.696352,0.0,121.99420336738866
8.525,18.081564,0.0,121.99326794985615
8.526,18.385756,0.0,121.99233128257433
8.527,17.61514,0.0,121.99139336244404
8.528,16.776493,0.0,121.99045418636837
8.529,14.876836,0.0,121.98951375125277
8.53,13.92364,0.0,121.9885720540053
8.531,11.924508,0.0,121.98762909153618
8.532,9.887312,0.0,121.98668486075827
8.533,7.8200483,0.0,121.98573935858676
8.534,6.7307615,0.0,121.9847925819393
8.535,4.6275363,0.0,121.98384452773605
8.536,2.518412,0.0,121.98289519289973
8.537,0.411287,0.0,121.9819445743554
8.538,0.31403482,0.0,121.98099266903066
8.539,-0.7658561,0.0,121.98003947385575
8.54,-1.8210131,0.0,121.97908498576338
8.541,-1.8444079,0.0,121.97812920168874
8.542,-2.8294,0.0,121.9771721185697
8.543,-2.769633,0.0,121.97621373334664
8.544,-3.659231,0.0,121.97525404296252
8.545,-3.4927592,0.0,121.97429304436297
8.546,-4.2652574,0.0,121.97333073449622
8.547,-4.9722767,0.0,121.97236711031303
8.548,-5.609852,0.0,121.97140216876689
8.549,-6.174615,0.0,121.97043590681396
8.55,-5.6636815,0.0,121.96946832141305
8.551,-6.0748053,0.0,121.96849940952558
8.552,-6.406199,0.0,121.96752916811579
8.553,-6.6567264,0.0,121.96655759415054
8.554,-7.825713,0.0,121.96558468459949
8.555,-7.9131656,0.0,121.96461043643484
8.556,-7.9194384,0.0,121.96363484663183
8.557,-8.845589,0.0,121.96265791216823
8.558,-9.693054,0.0,121.96167963002466
8.559,-9.463816,0.0,121.96069999718459
8.56,-9.160274,0.0,121.95971901063415
8.561,-7.785281,0.0,121.95873666736243
8.562,-8.341996,0.0,121.95775296436122
8.563,-7.8340945,0.0,121.95676789862524
8.564,-7.26549,0.0,121.95578146715202
8.565,-7.6404076,0.0,121.954793666942
8.566,-7.9633374,0.0,121.95380449499838
8.567,-9.239015,0.0,121.95281394832746
8.568,-9.472354,0.0,121.95182202393822
8.569,-8.668411,0.0,121.95082871884266
8.57,-7.8323627,0.0,121.94983403005571
8.571,-6.9694843,0.0,121.94883795459533
8.572,-6.0850625,0.0,121.94784048948225
8.573,-5.184412,0.0,121.94684163174031
8.574,-4.272814,0.0,121.9458413783963
8.575,-3.3554842,0.0,121.94483972647996
8.576,-3.4375741,0.0,121.94383667302408
8.577,-1.5240471,0.0,121.94283221506453
8.578,-0.61976045,0.0,121.94182634964008
8.579,1.2705796,0.0,121.94081907379265
8.58,3.142528,0.0,121.93972140408579
8.581,3.991836,0.0,121.93871174241092
8.582,5.814507,0.0,121.93770065933091
8.583,5.6068,0.0,121.93668815190972
8.584,6.3652267,0.0,121.93567421721445
8.585,6.086675,0.0,121.9346588523151
8.586,6.7682447,0.0,121.93364205428489
8.587,6.4073496,0.0,121.93262382020016
8.588,8.001805,0.0,121.9316041471403
8.589,7.549629,0.0,121.93058303218788
8.59,7.049219,0.0,121.9295604724286
8.591,6.499288,0.0,121.92853646495142
8.592,6.8988733,0.0,121.92751100684829
8.593,7.247248,0.0,121.92648409521449
8.594,7.5440955,0.0,121.92545572714847
8.595,7.789264,0.0,121.92442589975192
8.596,7.9829965,0.0,121.92339461012972
8.597,6.1257567,0.0,121.92236185538994
8.598,5.218222,0.0,121.92132763264404
8.599,4.2613497,0.0,121.92029193900663
8.6,4.256363,0.0,121.91925477159563
8.601,3.2045684,0.0,121.91821612753229
8.602,3.1076102,0.0,121.91717600394117
8.603,2.9671402,0.0,121.91613439795013
8.604,2.7851527,0.0,121.91509130669031
8.605,2.5635974,0.0,121.9140467272963
8.606,2.304644,0.0,121.91300065690592
8.607,2.0105078,0.0,121.91195309266053
8.608,2.6835606,0.0,121.91090403170472
8.609,3.3261373,0.0,121.90985347118654
8.61,3.9407167,0.0,121.90880140825749
8.611,3.5297017,0.0,121.9077478400724
8.612,3.0955677,0.0,121.90669276378966
8.613,1.6407969,0.0,121.90563617657101
8.614,1.167864,0.0,121.9045780755817
8.615,0.67916185,0.0,121.9035184579904
8.616,-0.8229191,0.0,121.90245732096938
8.617,-1.3360707,0.0,121.9013946616943
8.618,-1.857957,0.0,121.9003304773444
8.619,-2.3864303,0.0,121.8992647651024
8.62,-2.919369,0.0,121.89819752215465
8.621,-3.4547231,0.0,121.89712874569098
8.622,-3.990494,0.0,121.89605843290471
8.623,-4.5248737,0.0,121.89498658099295
8.624,-4.056108,0.0,121.89391318715617
8.625,-4.582517,0.0,121.8928382485987
8.626,-4.102513,0.0,121.89176176252823
8.627,-4.6146636,0.0,121.89068372615627
8.628,-4.1175804,0.0,121.88960413669786
8.629,-4.6100197,0.0,121.88852299137176
8.63,-5.090777,0.0,121.88744028740038
8.631,-5.5588036,0.0,121.88635602200983
8.632,-6.0131,0.0,121.88527019242986
8.633,-5.4527745,0.0,121.884182795894
8.634,-5.877012,0.0,121.88309382963948
8.635,-6.2850866,0.0,121.88200329090725
8.636,-5.6763015,0.0,121.880911176942
8.637,-5.050141,0.0,121.87981748499223
8.638,-5.40601,0.0,121.87872221231014
8.639,-3.7434933,0.0,121.8776253561517
8.64,-3.0622025,0.0,121.87652691377686
8.641,-3.3617775,0.0,121.87542688244915
8.642,-1.6419331,0.0,121.87432525943608
8.643,-1.9024469,0.0,121.87322204200888
8.644,-1.1430978,0.0,121.87211722744274
8.645,-0.3637715,0.0,121.87101081301667
8.646,0.43564415,0.0,121.86990279601353
8.647,1.2552356,0.0,121.86879317372009
8.648,2.094995,0.0,121.86768194342703
8.649,1.9549263,0.0,121.86656910242894
8.65,1.8349683,0.0,121.86545464802425
8.651,1.7350535,0.0,121.86433857751553
8.652,1.6550456,0.0,121.86322088820906
8.653,2.5947468,0.0,121.86210157741527
8.654,2.5539517,0.0,121.86098064244848
8.655,1.5323961,0.0,121.859858080627
8.656,1.529816,0.0,121.85873388927321
8.657,2.545818,0.0,121.85760806571342
8.658,1.5800468,0.0,121.85648060727802
8.659,2.6320016,0.0,121.85535151130132
8.66,1.7012416,0.0,121.85422077512197
8.661,1.7871261,0.0,121.85308839608231
8.662,1.8891314,0.0,121.85195437152903
8.663,1.0064791,0.0,121.85081869881287
8.664,1.138483,0.0,121.84968137528855
8.665,1.2843308,0.0,121.84854239831508
8.666,1.443206,0.0,121.84740176525541
8.667,1.6140666,0.0,121.84625947347678
8.668,2.796035,0.0,121.8451155203505
8.669,2.9879618,0.0,121.84396990325206
8.67,3.1887796,0.0,121.84282261956122
8.671,3.3972454,0.0,121.84167366666175
8.672,3.612186,0.0,121.8405230419418
8.673,3.8322823,0.0,121.83937074279359
8.674,3.0561965,0.0,121.83821676661373
8.675,2.2825153,0.0,121.83706111080289
8.676,1.5098315,0.0,121.83590377276617
8.677,1.7366507,0.0,121.83474474991277
8.678,0.9615055,0.0,121.83358403965629
8.679,1.182866,0.0,121.83242163941456
8.68,1.3992491,0.0,121.8312575466098
8.681,0.60906565,0.0,121.83009175866837
8.682,0.8108557,0.0,121.82892427302112
8.683,1.0030699,0.0,121.8277550871032
8.684,0.18427667,0.0,121.82658419835401
