Time,Amplitude,HeartBeats,HeartRate
13.98,-52.197712,0.0,127.78462728376336
13.981,-47.611797,0.0,127.7744887335382
13.982,-43.349415,0.0,127.76434445420739
13.983,-39.375504,0.0,127.7541944786137
13.984,-35.629707,0.0,127.74403883962543
13.985,-32.04935,0.0,127.73387757013633
13.986,-28.592813,0.0,127.72371070306531
13.987,-25.25867,0.0,127.71353827135609
13.988,-22.096546,0.0,127.70336030797745
13.989,-19.207115,0.0,127.69317684592285
13.99,-16.731047,0.0,127.68298791821009
13.991,-14.828422,0.0,127.67279355788146
13.992,-13.652456,0.0,127.66259379800343
13.993,-13.32169,0.0,127.65238867166642
13.994,-13.896359,0.0,127.64217821198474
13.995,-15.362302,0.0,127.63196245209647
13.996,-17.625994,0.0,127.62174142516302
13.997,-20.521091,0.0,127.61151516436937
13.998,-23.825445,0.0,127.60128370292358
13.999,-27.285479,0.0,127.59104707405675
14.0,-30.643925,0.0,127.58080531102287
14.001,-33.66639,0.0,127.57055844709862
14.002,-36.162693,0.0,127.5603065155832
14.003,-38.000378,0.0,127.55004954979813
14.004,-39.10926,0.0,127.53978758308725
14.005,-39.477554,0.0,127.52952064881633
14.006,-39.14176,0.0,127.51924878037302
14.007,-38.173023,0.0,127.5089720111667
14.008,-36.66311,0.0,127.49869037462823
14.009,-34.712364,0.0,127.48840390420995
14.01,-32.421265,0.0,127.47811263338525
14.011,-29.885904,0.0,127.4678165956487
14.012,-27.196447,0.0,127.4575158245156
14.013,-24.437408,0.0,127.44721035352207
14.014,-21.687826,0.0,127.43690021622456
14.015,-19.020271,0.0,127.42658544620024
14.016,-16.497995,0.0,127.41626607704606
14.017,-14.170663,0.0,127.40594214237939
14.018,-12.069533,0.0,127.39561367583708
14.019,-10.203771,0.0,127.385280711076
14.02,-8.559175,0.0,127.37494328177237
14.021,-7.100331,0.0,127.3646014216218
14.022,-5.7761364,0.0,127.35425516433915
14.023,-4.528234,0.0,127.3439045436582
14.024,-3.300617,0.0,127.33354959333164
14.025,-2.0486996,0.0,127.32319034713089
14.026,-0.74605703,0.0,127.31282683884575
14.027,0.6123536,0.0,127.30245910228457
14.028,2.0110002,0.0,127.29208717127366
14.029,3.4180658,0.0,127.28171107965753
14.03,4.792202,0.0,127.27133086129842
14.031,6.090121,0.0,127.2609465500763
14.032,7.273455,0.0,127.25055817988859
14.033,8.31372,0.0,127.24016578465012
14.034,9.19485,0.0,127.22976939829285
14.035,9.913298,0.0,127.21936905476568
14.036,10.476317,0.0,127.20896478803442
14.037,10.899504,0.0,127.19855663208159
14.038,11.204212,0.0,127.18823404740397
14.039,11.415763,0.0,127.17781866318334
14.04,11.5625105,0.0,127.16739949394236
14.041,11.6755085,0.0,127.15697657373832
14.042,11.788488,0.0,127.14654993664433
14.043,11.937341,0.0,127.1361196167493
14.044,12.158709,0.0,127.12568564815756
14.045,12.487581,0.0,127.1152480649888
14.046,12.953998,0.0,127.10480690137791
14.047,13.579308,0.0,127.09436219147484
14.048,14.372818,0.0,127.08391396944423
14.049,15.329236,0.0,127.07346226946554
14.05,16.427687,0.0,127.06300712573264
14.051,17.632349,0.0,127.05254857245377
14.052,18.894844,0.0,127.0420866438513
14.053,20.158016,0.0,127.03162137416169
14.054,21.3608,0.0,127.02115279763505
14.055,22.44366,0.0,127.01068094853525
14.056,23.353981,0.0,127.0002058611396
14.057,24.051199,0.0,126.98972756973882
14.058,24.510958,0.0,126.97924610863659
14.059,24.727964,0.0,126.96876151214964
14.06,24.71719,0.0,126.95827381460754
14.061,24.512917,0.0,126.94778305035248
14.062,24.165884,0.0,126.93728925373911
14.063,23.738337,0.0,126.9267924591342
14.064,23.297882,0.0,126.91629270091693
14.065,22.910936,0.0,126.90579001347817
14.066,22.636702,0.0,126.89528443122072
14.067,22.52313,0.0,126.88477598855889
14.068,22.605206,0.0,126.87426471991847
14.069,22.906055,0.0,126.86375065973648
14.07,23.440268,0.0,126.85323384246107
14.071,24.21831,0.0,126.8427143025513
14.072,25.250433,0.0,126.83219207447694
14.073,26.54857,0.0,126.82166719271835
14.074,28.125004,0.0,126.81113969176639
14.075,29.98753,0.0,126.80060960612198
14.076,32.132004,0.0,126.79007697029631
14.077,34.533985,0.0,126.77954181881032
14.078,37.141956,0.0,126.76900418619468
